customer_id,zone_id,customer_name,gender,age,signup_date,customer_segment,is_active,created_at
1073,14,Sindhu Shetty,Female,24,2024-08-01,Working Professional,True,2024-08-01
1074,18,Karthik Shenoy,Male,37,2024-06-23,Food Enthusiast,True,2024-06-23
1075,19,Kavitha Bhat,Female,25,2024-12-06,Student,True,2024-12-06
1076,18,Mohan Naik,Male,35,2024-12-09,Working Professional,True,2024-12-09
1077,18,Karthik Pai,Male,24,2025-01-21,Student,True,2025-01-21
1078,17,Pavan Hegde,Male,27,2024-12-22,Working Professional,True,2024-12-22
1079,15,Varun Kamath,Male,34,2025-04-12,Working Professional,True,2025-04-12
1080,14,Ganesh Kamath,Male,20,2024-10-01,Student,True,2024-10-01
1081,15,Abhinav Hegde,Male,36,2025-07-25,Working Professional,True,2025-07-25
1082,19,Santosh Shetty,Male,28,2024-02-25,Working Professional,False,2024-02-25
1083,14,Vikram Acharya,Male,23,2025-07-26,Student,True,2025-07-26
1084,18,Ganesh Shenoy,Male,24,2024-12-31,Student,True,2024-12-31
1085,16,Bhavana Murthy,Female,47,2024-01-27,Family,True,2024-01-27
1086,15,Mohan Reddy,Male,21,2025-12-21,Student,True,2025-12-21
1087,16,Mohan Bhat,Male,24,2024-05-09,Student,True,2024-05-09
1088,16,Suraj Acharya,Male,30,2024-07-12,Working Professional,True,2024-07-12
1089,18,Harish Murthy,Other,18,2025-10-10,Student,False,2025-10-10
1090,17,Meghana Pai,Female,18,2024-04-10,Student,True,2024-04-10
1091,19,Pranav Shetty,Male,33,2024-05-27,Family,True,2024-05-27
1092,17,Pavan Pai,Male,26,2024-08-23,Working Professional,True,2024-08-23
1093,18,Manoj Bhat,Male,27,2025-04-24,Working Professional,True,2025-04-24
1094,17,Meghana Reddy,Female,55,2025-10-25,Family,True,2025-10-25
1095,14,Darshan Kamath,Male,47,2024-01-06,Family,True,2024-01-06
1096,15,Anusha Reddy,Female,39,2024-05-20,Family,True,2024-05-20
1097,18,Pooja Gowda,Female,30,2025-03-14,Working Professional,True,2025-03-14
1098,18,Pranav Bhat,Male,20,2024-09-19,Student,False,2024-09-19
1099,14,Deepa Murthy,Female,27,2024-05-03,Working Professional,True,2024-05-03
1100,20,Harish Murthy,Male,47,2025-12-18,Family,True,2025-12-18
1101,16,Harini Kulkarni,Female,37,2024-09-14,Working Professional,True,2024-09-14
1102,17,Kavitha Shenoy,Female,32,2025-02-15,Food Enthusiast,True,2025-02-15
1103,17,Suraj Bhat,Male,23,2024-09-25,Working Professional,True,2024-09-25
1104,15,Anusha Hegde,Female,45,2024-04-14,Family,True,2024-04-14
1105,19,Shreya Prasad,Female,32,2025-05-07,Working Professional,True,2025-05-07
1106,19,Keerthi Shetty,Female,37,2024-11-22,Family,True,2024-11-22
1107,17,Mohan Murthy,Male,19,2025-04-28,Student,True,2025-04-28
1108,16,Shreyas Gowda,Male,25,2024-04-25,Working Professional,True,2024-04-25
1109,15,Rashmi Reddy,Female,21,2025-05-20,Student,True,2025-05-20
1110,17,Anusha Acharya,Female,33,2024-02-22,Working Professional,True,2024-02-22
1111,19,Bhavana Reddy,Female,20,2024-06-12,Student,True,2024-06-12
1112,20,Rohit Murthy,Male,36,2024-02-23,Working Professional,False,2024-02-23
1113,20,Nithin Pai,Male,20,2025-02-22,Student,True,2025-02-22
1114,14,Shreyas Hegde,Male,31,2025-08-20,Working Professional,False,2025-08-20
1115,19,Ganesh Shenoy,Other,29,2024-05-12,Working Professional,True,2024-05-12
1116,20,Deepak Kamath,Male,39,2024-12-22,Working Professional,True,2024-12-22
1117,16,Pooja Kamath,Female,54,2024-06-13,Family,True,2024-06-13
1118,18,Shreya Naik,Female,20,2024-12-19,Student,True,2024-12-19
1119,18,Manoj Hegde,Other,24,2024-08-11,Student,True,2024-08-11
1120,15,Sindhu Reddy,Female,24,2025-01-29,Student,False,2025-01-29
1121,16,Priyanka Prasad,Female,24,2024-04-21,Student,True,2024-04-21
1122,15,Mohan Shenoy,Male,23,2024-07-04,Student,True,2024-07-04
1123,14,Arjun Bhat,Male,23,2025-03-23,Working Professional,True,2025-03-23
1124,18,Shreya Pai,Female,23,2025-05-14,Student,True,2025-05-14
1125,20,Divya Naik,Female,31,2025-07-23,Family,True,2025-07-23
1126,19,Aishwarya Pai,Female,48,2024-08-02,Family,True,2024-08-02
1127,14,Lavanya Murthy,Female,21,2024-05-12,Student,True,2024-05-12
1128,14,Kavitha Gowda,Female,21,2025-01-14,Student,True,2025-01-14
1129,20,Nandini Acharya,Female,31,2024-09-17,Working Professional,True,2024-09-17
1130,17,Darshan Shenoy,Male,29,2025-01-30,Working Professional,True,2025-01-30
1131,16,Darshan Pai,Male,24,2025-06-29,Student,True,2025-06-29
1132,19,Rakesh Shekar,Male,23,2024-11-05,Student,True,2024-11-05
1133,15,Harish Shekar,Male,36,2024-04-21,Food Enthusiast,True,2024-04-21
1134,19,Arjun Murthy,Male,55,2025-02-22,Family,True,2025-02-22
1135,17,Divya Gowda,Female,27,2025-09-05,Working Professional,True,2025-09-05
1136,14,Anusha Gowda,Female,37,2024-06-24,Family,True,2024-06-24
1137,20,Rohit Shenoy,Male,31,2024-06-22,Working Professional,True,2024-06-22
1138,15,Meghana Bhat,Female,20,2025-08-08,Student,True,2025-08-08
1139,14,Sindhu Bhat,Female,23,2025-10-09,Student,True,2025-10-09
1140,20,Rohit Rao,Male,19,2024-03-04,Student,True,2024-03-04
1141,15,Vikram Shenoy,Male,33,2024-03-07,Family,True,2024-03-07
1142,19,Abhinav Prasad,Male,32,2024-10-04,Working Professional,True,2024-10-04
1143,19,Sowmya Prasad,Female,38,2024-06-26,Working Professional,True,2024-06-26
1144,18,Shreya Shenoy,Female,18,2025-12-01,Student,True,2025-12-01
1145,16,Karthik Kulkarni,Male,24,2025-03-19,Food Enthusiast,True,2025-03-19
1146,18,Rakesh Rao,Male,35,2024-12-08,Working Professional,True,2024-12-08
1147,15,Ganesh Rao,Male,38,2025-10-01,Working Professional,True,2025-10-01
1148,18,Harish Prasad,Male,24,2024-01-03,Student,False,2024-01-03
1149,17,Nithin Prasad,Male,23,2025-06-19,Student,True,2025-06-19
1150,14,Harish Acharya,Male,23,2024-07-10,Student,True,2024-07-10
1151,20,Darshan Shetty,Male,36,2025-02-15,Family,False,2025-02-15
1152,18,Pranav Kamath,Male,27,2024-05-27,Working Professional,True,2024-05-27
1153,20,Karthik Shetty,Male,23,2024-08-13,Working Professional,True,2024-08-13
1154,20,Pooja Kulkarni,Female,48,2024-07-08,Family,True,2024-07-08
1155,15,Harish Kulkarni,Male,39,2024-07-02,Family,True,2024-07-02
1156,17,Manoj Kulkarni,Male,46,2024-12-12,Family,True,2024-12-12
1157,16,Mohan Kulkarni,Male,40,2025-08-31,Working Professional,True,2025-08-31
1158,14,Naveen Bhat,Male,40,2024-10-20,Working Professional,True,2024-10-20
1159,16,Manoj Prasad,Male,24,2024-05-16,Student,True,2024-05-16
1160,14,Rakesh Acharya,Male,18,2024-08-11,Student,True,2024-08-11
1161,14,Sanjana Acharya,Female,30,2024-05-21,Family,True,2024-05-21
1162,18,Sowmya Gowda,Female,23,2024-04-18,Student,True,2024-04-18
1163,16,Harish Hegde,Male,36,2024-12-15,Working Professional,False,2024-12-15
1164,18,Deepak Reddy,Male,19,2024-03-14,Student,True,2024-03-14
1165,20,Nithin Shetty,Male,36,2024-02-25,Family,True,2024-02-25
1166,19,Pavithra Bhat,Female,40,2024-07-02,Working Professional,True,2024-07-02
1167,15,Divya Bhat,Female,19,2025-10-20,Student,False,2025-10-20
1168,14,Karthik Acharya,Male,40,2024-12-31,Family,True,2024-12-31
1169,14,Ananya Shenoy,Female,24,2024-06-19,Food Enthusiast,True,2024-06-19
1170,16,Pranav Hegde,Male,18,2024-01-08,Student,True,2024-01-08
1171,15,Karthik Kamath,Male,23,2024-07-20,Student,True,2024-07-20
1172,15,Rohit Bhat,Male,51,2025-12-11,Family,True,2025-12-11
1173,16,Ganesh Kulkarni,Male,42,2024-01-18,Family,False,2024-01-18
1174,14,Pavithra Murthy,Female,24,2024-09-15,Student,True,2024-09-15
1175,20,Ananya Gowda,Female,37,2025-03-02,Working Professional,True,2025-03-02
1176,19,Pavan Bhat,Male,30,2024-12-18,Food Enthusiast,True,2024-12-18
1177,17,Pranav Shenoy,Male,54,2024-12-12,Family,True,2024-12-12
1178,18,Rashmi Shekar,Female,20,2024-08-24,Student,True,2024-08-24
1179,20,Rohit Hegde,Male,34,2025-01-15,Family,True,2025-01-15
1180,20,Arjun Naik,Male,32,2024-08-28,Working Professional,True,2024-08-28
1181,16,Keerthi Pai,Female,27,2024-02-16,Working Professional,True,2024-02-16
1182,20,Deepa Shenoy,Female,34,2024-08-07,Working Professional,True,2024-08-07
1183,19,Priyanka Shenoy,Female,23,2024-01-04,Student,True,2024-01-04
1184,14,Pavan Shetty,Male,33,2025-04-27,Working Professional,True,2025-04-27
1185,18,Lavanya Prasad,Female,24,2024-09-12,Working Professional,True,2024-09-12
1186,19,Pranav Gowda,Male,39,2025-03-19,Food Enthusiast,True,2025-03-19
1187,16,Shreyas Pai,Male,26,2025-11-03,Working Professional,True,2025-11-03
1188,19,Sanjana Pai,Female,29,2024-07-19,Working Professional,True,2024-07-19
1189,14,Ananya Kulkarni,Female,32,2025-08-02,Food Enthusiast,False,2025-08-02
1190,19,Sindhu Naik,Female,34,2025-01-23,Working Professional,True,2025-01-23
1191,15,Shreyas Rao,Male,33,2024-08-12,Family,True,2024-08-12
1192,17,Deepa Shetty,Female,37,2024-04-30,Family,True,2024-04-30
1193,14,Arjun Prasad,Male,21,2024-05-08,Student,True,2024-05-08
1194,20,Ananya Prasad,Female,43,2024-07-02,Family,True,2024-07-02
1195,14,Kavitha Naik,Female,24,2025-03-02,Working Professional,True,2025-03-02
1196,17,Nithin Shenoy,Male,49,2024-10-08,Family,False,2024-10-08
1197,14,Divya Hegde,Female,20,2025-05-01,Student,True,2025-05-01
1198,17,Deepak Murthy,Male,29,2024-07-09,Working Professional,False,2024-07-09
1199,14,Sindhu Acharya,Female,44,2024-04-17,Family,True,2024-04-17
1200,15,Pavithra Naik,Female,39,2025-05-02,Working Professional,False,2025-05-02
1201,23,Niharika Yadav,Female,24,2024-05-12,Student,True,2024-05-12
1202,22,Vivek Naidu,Male,23,2024-05-24,Working Professional,True,2024-05-24
1203,24,Ajay Reddy,Male,30,2024-09-15,Family,True,2024-09-15
1204,23,Ajay Rao,Male,22,2024-07-11,Student,True,2024-07-11
1205,21,Deepika Reddy,Female,19,2024-09-09,Student,True,2024-09-09
1206,26,Tejaswini Goud,Female,39,2024-10-20,Working Professional,False,2024-10-20
1207,22,Teja Rao,Male,21,2025-02-23,Student,True,2025-02-23
1208,22,Raghu Chowdary,Male,37,2025-04-04,Family,True,2025-04-04
1209,26,Keerthi Reddy,Female,24,2024-10-24,Working Professional,False,2024-10-24
1210,22,Swathi Yadav,Female,40,2025-05-06,Food Enthusiast,True,2025-05-06
1211,24,Tarun Yadav,Male,48,2024-06-20,Family,True,2024-06-20
1212,23,Naresh Chowdary,Male,36,2025-04-04,Family,True,2025-04-04
1213,24,Keerthi Raju,Female,36,2025-07-18,Working Professional,True,2025-07-18
1214,25,Niharika Reddy,Female,24,2025-04-10,Student,True,2025-04-10
1215,25,Chaitanya Sharma,Male,21,2024-01-09,Student,False,2024-01-09
1216,22,Meghana Kumar,Female,33,2025-03-07,Working Professional,True,2025-03-07
1217,21,Niharika Kumar,Female,18,2024-12-17,Student,True,2024-12-17
1218,22,Rohit Reddy,Male,33,2025-06-29,Working Professional,True,2025-06-29
1219,26,Raghu Goud,Male,24,2025-09-26,Student,True,2025-09-26
1220,26,Sindhu Varma,Female,32,2024-11-20,Working Professional,False,2024-11-20
1221,26,Pooja Yadav,Female,38,2024-12-10,Working Professional,True,2024-12-10
1222,21,Meghana Sharma,Female,34,2024-06-10,Family,True,2024-06-10
1223,26,Ajay Varma,Male,29,2024-11-27,Working Professional,True,2024-11-27
1224,21,Sandeep Patel,Male,23,2024-03-28,Student,True,2024-03-28
1225,24,Vivek Kumar,Male,38,2024-03-10,Working Professional,False,2024-03-10
1226,22,Rohit Krishna,Male,40,2025-11-30,Family,True,2025-11-30
1227,22,Sravani Goud,Female,29,2024-02-17,Working Professional,True,2024-02-17
1228,22,Keerthi Sharma,Female,37,2024-09-11,Working Professional,True,2024-09-11
1229,26,Sindhu Chowdary,Female,27,2025-10-04,Working Professional,True,2025-10-04
1230,21,Madhavi Sai,Female,40,2024-03-14,Working Professional,True,2024-03-14
1231,25,Nikhil Ramesh,Male,25,2024-10-26,Food Enthusiast,True,2024-10-26
1232,24,Pooja Sai,Female,30,2024-05-23,Working Professional,True,2024-05-23
1233,21,Naresh Goud,Male,35,2024-02-11,Working Professional,True,2024-02-11
1234,25,Meghana Goud,Female,31,2025-04-11,Working Professional,True,2025-04-11
1235,26,Raghu Sai,Male,28,2025-12-02,Working Professional,False,2025-12-02
1236,23,Nikhil Rao,Male,36,2025-01-19,Working Professional,True,2025-01-19
1237,23,Sai Ramesh,Male,45,2025-11-04,Family,False,2025-11-04
1238,24,Madhavi Kumar,Female,38,2025-11-21,Family,True,2025-11-21
1239,24,Tarun Varma,Male,32,2025-02-01,Working Professional,False,2025-02-01
1240,22,Ajay Sharma,Male,25,2024-03-15,Working Professional,True,2024-03-15
1241,23,Vamsi Kumar,Male,23,2024-02-23,Student,True,2024-02-23
1242,25,Anusha Naidu,Female,29,2025-07-06,Working Professional,True,2025-07-06
1243,25,Anusha Yadav,Female,36,2024-12-05,Family,True,2024-12-05
1244,24,Tejaswini Naidu,Female,22,2024-11-06,Student,True,2024-11-06
1245,25,Teja Naidu,Male,23,2024-11-29,Working Professional,True,2024-11-29
1246,22,Sindhu Krishna,Female,31,2024-01-28,Working Professional,False,2024-01-28
1247,26,Sushmita Varma,Female,40,2024-02-27,Working Professional,True,2024-02-27
1248,21,Manish Rao,Male,39,2024-12-19,Working Professional,True,2024-12-19
1249,26,Harika Kumar,Female,35,2024-06-08,Working Professional,False,2024-06-08
1250,22,Divya Naidu,Female,40,2024-01-11,Family,True,2024-01-11
1251,25,Ajay Kumar,Male,36,2024-12-05,Family,True,2024-12-05
1252,22,Sneha Raju,Female,39,2024-09-24,Family,True,2024-09-24
1253,25,Sai Goud,Male,45,2024-05-02,Family,False,2024-05-02
1254,25,Rohit Reddy,Male,40,2025-08-12,Family,True,2025-08-12
1255,24,Srinivas Kumar,Male,31,2024-11-08,Working Professional,True,2024-11-08
1256,25,Kiran Kumar,Male,37,2024-07-17,Family,True,2024-07-17
1257,23,Ashwin Patel,Male,44,2025-11-11,Family,True,2025-11-11
1258,25,Manish Chowdary,Male,39,2024-06-30,Working Professional,True,2024-06-30
1259,22,Ramya Rao,Female,33,2024-06-18,Working Professional,True,2024-06-18
1260,21,Abhi Sai,Male,19,2024-09-25,Student,False,2024-09-25
1261,24,Lokesh Reddy,Male,28,2024-02-15,Working Professional,True,2024-02-15
1262,22,Nikhil Sai,Male,27,2024-11-15,Working Professional,False,2024-11-15
1263,24,Ashwin Reddy,Male,37,2024-10-09,Working Professional,True,2024-10-09
1264,26,Swathi Ramesh,Female,25,2024-06-23,Working Professional,True,2024-06-23
1265,24,Divya Goud,Female,30,2024-12-11,Family,True,2024-12-11
1266,24,Sandeep Krishna,Male,24,2024-05-22,Student,True,2024-05-22
1267,21,Divya Varma,Female,25,2025-04-22,Student,True,2025-04-22
1268,26,Lavanya Varma,Female,30,2024-10-27,Working Professional,False,2024-10-27
1269,26,Sushmita Kumar,Female,26,2024-03-03,Working Professional,True,2024-03-03
1270,22,Akhila Sai,Female,54,2025-05-03,Family,True,2025-05-03
1271,26,Raghu Reddy,Male,29,2024-06-30,Working Professional,True,2024-06-30
1272,24,Chaitanya Rao,Male,28,2024-02-09,Working Professional,True,2024-02-09
1273,24,Kiran Reddy,Male,31,2025-03-31,Working Professional,True,2025-03-31
1274,22,Tarun Reddy,Other,30,2025-04-22,Family,True,2025-04-22
1275,25,Niharika Chowdary,Female,25,2025-09-17,Student,True,2025-09-17
1276,22,Teja Reddy,Other,23,2024-11-21,Student,True,2024-11-21
1277,26,Deepika Varma,Female,25,2025-10-31,Working Professional,True,2025-10-31
1278,22,Teja Varma,Male,32,2025-05-27,Working Professional,True,2025-05-27
1279,21,Bhargavi Kumar,Female,30,2025-08-14,Working Professional,True,2025-08-14
1280,26,Nikhil Krishna,Male,25,2024-05-25,Food Enthusiast,True,2024-05-25
1281,26,Lokesh Reddy,Male,18,2025-05-24,Student,True,2025-05-24
1282,24,Teja Ramesh,Male,35,2025-09-02,Family,True,2025-09-02
1283,22,Tarun Kumar,Male,42,2025-09-14,Family,True,2025-09-14
1284,21,Teja Patel,Male,36,2024-04-19,Family,True,2024-04-19
1285,24,Nikhil Patel,Male,31,2024-06-23,Working Professional,True,2024-06-23
1286,24,Tejaswini Reddy,Female,25,2024-09-28,Student,True,2024-09-28
1287,25,Anusha Raju,Female,27,2024-03-06,Working Professional,True,2024-03-06
1288,21,Vivek Chowdary,Male,21,2024-09-08,Student,True,2024-09-08
1289,22,Aparna Reddy,Female,25,2025-12-19,Working Professional,False,2025-12-19
1290,25,Sindhu Patel,Female,22,2024-07-20,Student,True,2024-07-20
1291,21,Lokesh Sharma,Male,24,2024-11-11,Food Enthusiast,True,2024-11-11
1292,26,Keerthi Sai,Female,32,2024-03-14,Working Professional,True,2024-03-14
1293,26,Akhila Naidu,Female,31,2024-01-18,Working Professional,True,2024-01-18
1294,26,Lavanya Naidu,Female,42,2024-03-28,Family,True,2024-03-28
1295,21,Manish Krishna,Male,38,2024-06-26,Food Enthusiast,True,2024-06-26
1296,24,Tarun Reddy,Male,28,2024-05-02,Working Professional,False,2024-05-02
1297,26,Praveen Sharma,Male,36,2025-03-11,Working Professional,True,2025-03-11
1298,25,Teja Reddy,Male,42,2025-10-09,Family,True,2025-10-09
1299,25,Tarun Sai,Male,43,2025-02-13,Food Enthusiast,True,2025-02-13
1300,26,Srinivas Naidu,Male,24,2024-11-29,Student,True,2024-11-29
1301,24,Raghu Naidu,Male,20,2025-07-11,Student,True,2025-07-11
1302,26,Abhi Patel,Male,24,2024-10-18,Working Professional,True,2024-10-18
1303,24,Teja Reddy,Male,19,2025-08-08,Student,True,2025-08-08
1304,22,Deepika Patel,Female,25,2024-04-30,Working Professional,True,2024-04-30
1305,25,Meghana Krishna,Female,42,2025-03-14,Family,True,2025-03-14
1306,26,Bhargavi Rao,Other,36,2025-11-04,Food Enthusiast,True,2025-11-04
1307,21,Sneha Goud,Female,31,2025-07-31,Working Professional,True,2025-07-31
1308,23,Vamsi Reddy,Male,20,2024-10-07,Student,True,2024-10-07
1309,25,Teja Krishna,Male,33,2024-01-29,Family,True,2024-01-29
1310,21,Sneha Varma,Female,32,2025-12-01,Working Professional,True,2025-12-01
1311,21,Bhargavi Yadav,Female,23,2025-01-08,Working Professional,True,2025-01-08
1312,24,Praveen Raju,Male,47,2025-12-30,Family,False,2025-12-30
1313,22,Vamsi Krishna,Male,32,2024-05-08,Working Professional,False,2024-05-08
1314,24,Divya Sharma,Female,18,2024-09-30,Student,True,2024-09-30
1315,25,Vivek Sai,Male,38,2025-11-03,Working Professional,True,2025-11-03
1316,24,Sravani Ramesh,Female,34,2024-09-12,Working Professional,True,2024-09-12
1317,24,Anusha Ramesh,Female,25,2024-10-09,Working Professional,True,2024-10-09
1318,21,Ashwin Varma,Male,26,2025-07-23,Working Professional,True,2025-07-23
1319,22,Tejaswini Kumar,Female,40,2025-10-31,Working Professional,False,2025-10-31
1320,22,Meghana Rao,Female,25,2025-01-19,Working Professional,True,2025-01-19
1321,23,Anusha Sai,Female,18,2024-09-10,Student,True,2024-09-10
1322,25,Sravani Sai,Female,29,2025-11-02,Working Professional,True,2025-11-02
1323,21,Madhavi Krishna,Female,29,2024-01-03,Food Enthusiast,True,2024-01-03
1324,25,Nikhil Naidu,Male,41,2025-09-24,Family,True,2025-09-24
1325,21,Manish Reddy,Male,25,2024-09-25,Working Professional,True,2024-09-25
1326,21,Praveen Sai,Male,51,2025-03-07,Family,True,2025-03-07
1327,23,Ajay Raju,Male,42,2024-09-18,Family,False,2024-09-18
1328,22,Bhargavi Ramesh,Female,40,2025-02-01,Family,True,2025-02-01
1329,24,Teja Chowdary,Male,40,2024-03-20,Working Professional,True,2024-03-20
1330,21,Madhavi Raju,Female,24,2024-07-09,Working Professional,True,2024-07-09
1331,23,Naresh Sai,Male,37,2024-06-27,Working Professional,True,2024-06-27
1332,25,Chaitanya Chowdary,Male,24,2024-01-01,Student,False,2024-01-01
1333,22,Ramya Raju,Female,45,2024-10-27,Family,True,2024-10-27
1334,23,Bhargavi Goud,Female,29,2024-06-24,Working Professional,True,2024-06-24
1335,22,Kiran Varma,Male,32,2024-09-28,Working Professional,True,2024-09-28
1336,25,Vivek Varma,Male,24,2024-10-31,Working Professional,True,2024-10-31
1337,24,Swathi Goud,Female,39,2025-09-01,Working Professional,True,2025-09-01
1338,22,Nikhil Kumar,Male,30,2025-01-22,Working Professional,True,2025-01-22
1339,24,Tarun Ramesh,Male,27,2025-12-02,Working Professional,True,2025-12-02
1340,26,Vamsi Goud,Male,47,2024-10-29,Family,False,2024-10-29
1341,24,Ajay Reddy,Male,53,2024-05-15,Family,True,2024-05-15
1342,26,Kiran Sai,Male,38,2024-04-27,Family,True,2024-04-27
1343,23,Manish Naidu,Male,29,2024-10-26,Working Professional,True,2024-10-26
1344,23,Raghu Raju,Male,34,2024-03-25,Family,True,2024-03-25
1345,24,Naresh Naidu,Male,33,2024-05-23,Working Professional,True,2024-05-23
1346,24,Sai Yadav,Male,24,2025-10-21,Working Professional,True,2025-10-21
1347,23,Vamsi Naidu,Male,24,2025-11-04,Working Professional,True,2025-11-04
1348,25,Sandeep Ramesh,Male,19,2024-10-15,Student,True,2024-10-15
1349,22,Charan Raju,Male,20,2025-02-19,Student,True,2025-02-19
1350,24,Rohit Chowdary,Male,20,2024-11-04,Student,True,2024-11-04
1351,26,Sai Raju,Male,45,2025-06-28,Family,True,2025-06-28
1352,23,Chaitanya Patel,Male,24,2024-03-27,Student,False,2024-03-27
1353,24,Rohit Ramesh,Male,20,2025-03-03,Student,True,2025-03-03
1354,24,Sneha Reddy,Female,19,2025-04-19,Student,True,2025-04-19
1355,23,Sandeep Varma,Male,36,2025-01-03,Working Professional,True,2025-01-03
1356,23,Nikhil Reddy,Male,37,2025-07-13,Family,False,2025-07-13
1357,25,Naresh Krishna,Male,49,2024-02-04,Family,True,2024-02-04
1358,23,Chaitanya Goud,Male,48,2024-07-02,Family,True,2024-07-02
1359,24,Keerthi Krishna,Female,38,2024-07-08,Working Professional,True,2024-07-08
1360,21,Meghana Ramesh,Female,21,2025-08-03,Student,True,2025-08-03
1361,24,Pooja Sharma,Female,31,2024-11-09,Working Professional,True,2024-11-09
1362,21,Divya Yadav,Female,35,2025-03-22,Working Professional,True,2025-03-22
1363,24,Sindhu Sai,Female,42,2024-08-29,Family,True,2024-08-29
1364,25,Aparna Raju,Female,37,2025-02-05,Food Enthusiast,True,2025-02-05
1365,26,Sindhu Goud,Female,22,2024-11-16,Student,True,2024-11-16
1366,23,Raghu Varma,Male,18,2024-07-09,Student,True,2024-07-09
1367,22,Divya Raju,Female,26,2025-06-18,Food Enthusiast,True,2025-06-18
1368,22,Nikhil Goud,Male,30,2025-03-23,Working Professional,False,2025-03-23
1369,22,Vamsi Sharma,Male,30,2025-08-17,Food Enthusiast,False,2025-08-17
1370,23,Tejaswini Patel,Female,30,2025-09-22,Family,True,2025-09-22
1371,21,Chaitanya Reddy,Male,29,2024-10-30,Working Professional,True,2024-10-30
1372,22,Harika Raju,Female,51,2024-10-18,Family,True,2024-10-18
1373,22,Deepika Sai,Female,26,2024-11-18,Working Professional,True,2024-11-18
1374,25,Rohit Naidu,Male,20,2024-08-11,Student,True,2024-08-11
1375,22,Vamsi Ramesh,Male,38,2024-07-15,Working Professional,True,2024-07-15
1376,25,Harika Ramesh,Female,24,2025-05-07,Student,True,2025-05-07
1377,24,Tarun Naidu,Male,35,2024-09-01,Working Professional,True,2024-09-01
1378,21,Manish Yadav,Male,31,2024-02-05,Working Professional,True,2024-02-05
1379,26,Meghana Chowdary,Female,36,2024-09-01,Food Enthusiast,True,2024-09-01
1380,24,Abhi Raju,Male,38,2024-02-27,Family,True,2024-02-27
1381,23,Sandeep Reddy,Male,30,2024-09-14,Working Professional,True,2024-09-14
1382,25,Srinivas Ramesh,Male,20,2024-02-11,Student,True,2024-02-11
1383,22,Chaitanya Naidu,Male,34,2025-05-07,Working Professional,False,2025-05-07
1384,24,Lokesh Yadav,Male,25,2024-10-21,Working Professional,False,2024-10-21
1385,25,Sandeep Goud,Male,33,2024-11-16,Family,False,2024-11-16
1386,22,Sneha Sai,Female,36,2024-07-31,Working Professional,True,2024-07-31
1387,21,Lokesh Kumar,Male,22,2024-09-02,Student,True,2024-09-02
1388,22,Sindhu Kumar,Female,18,2024-02-23,Student,False,2024-02-23
1389,26,Divya Patel,Female,41,2024-08-29,Food Enthusiast,True,2024-08-29
1390,21,Sindhu Reddy,Female,39,2025-05-15,Working Professional,False,2025-05-15
1391,25,Sravani Chowdary,Female,37,2025-10-26,Working Professional,False,2025-10-26
1392,24,Praveen Ramesh,Male,29,2025-07-26,Food Enthusiast,True,2025-07-26
1393,24,Rohit Patel,Male,21,2025-02-16,Student,True,2025-02-16
1394,21,Raghu Yadav,Male,34,2025-04-24,Working Professional,True,2025-04-24
1395,21,Ramya Reddy,Female,38,2025-09-19,Family,True,2025-09-19
1396,22,Srinivas Reddy,Male,28,2024-10-07,Food Enthusiast,True,2024-10-07
1397,25,Rohit Goud,Male,40,2025-10-20,Working Professional,True,2025-10-20
1398,23,Srinivas Raju,Male,19,2024-07-24,Student,True,2024-07-24
1399,21,Raghu Reddy,Male,24,2025-12-29,Working Professional,True,2025-12-29
1400,26,Swathi Kumar,Female,32,2024-01-28,Family,True,2024-01-28
1401,21,Harika Reddy,Female,25,2024-10-16,Student,False,2024-10-16
1402,25,Praveen Yadav,Male,23,2024-05-03,Student,True,2024-05-03
1403,24,Nikhil Varma,Male,20,2025-04-05,Student,False,2025-04-05
1404,21,Harika Goud,Female,36,2024-12-05,Working Professional,True,2024-12-05
1405,23,Madhavi Rao,Female,32,2024-03-19,Working Professional,True,2024-03-19
1406,26,Lavanya Raju,Female,49,2024-12-22,Family,True,2024-12-22
1407,23,Ramya Krishna,Female,25,2025-10-19,Working Professional,True,2025-10-19
1408,21,Sushmita Naidu,Female,40,2025-03-13,Family,False,2025-03-13
1409,23,Sindhu Raju,Female,24,2025-05-31,Food Enthusiast,False,2025-05-31
1410,25,Ajay Patel,Male,29,2024-04-15,Working Professional,True,2024-04-15
1411,23,Tejaswini Krishna,Female,33,2024-09-24,Working Professional,True,2024-09-24
1412,22,Aparna Kumar,Female,19,2025-05-28,Student,False,2025-05-28
1413,23,Tarun Rao,Male,36,2024-11-09,Working Professional,True,2024-11-09
1414,24,Niharika Varma,Female,36,2024-09-21,Family,True,2024-09-21
1415,23,Ajay Ramesh,Male,21,2024-01-16,Student,False,2024-01-16
1416,23,Charan Reddy,Male,18,2024-07-18,Student,False,2024-07-18
1417,26,Vivek Goud,Male,31,2024-10-14,Food Enthusiast,True,2024-10-14
1418,21,Sindhu Ramesh,Female,35,2024-07-12,Working Professional,True,2024-07-12
1419,21,Madhavi Reddy,Female,28,2024-03-02,Working Professional,True,2024-03-02
1420,25,Abhi Varma,Male,54,2024-09-06,Family,True,2024-09-06
1421,21,Deepika Yadav,Female,26,2024-06-28,Working Professional,True,2024-06-28
1422,23,Niharika Goud,Female,39,2025-04-26,Working Professional,True,2025-04-26
